type,domain,name,path,line,extra
action,其他,HistoryController#index,app/controllers/history_controller.rb,95,
action,其他,HistoryController#include_page_view?,app/controllers/history_controller.rb,130,
action,作业、提交与评分,AssignmentOverridesController#index,app/controllers/assignment_overrides_controller.rb,130,
action,作业、提交与评分,AssignmentOverridesController#show,app/controllers/assignment_overrides_controller.rb,140,
action,作业、提交与评分,AssignmentOverridesController#group_alias,app/controllers/assignment_overrides_controller.rb,148,
action,作业、提交与评分,AssignmentOverridesController#section_alias,app/controllers/assignment_overrides_controller.rb,163,
action,作业、提交与评分,AssignmentOverridesController#create,app/controllers/assignment_overrides_controller.rb,235,
action,作业、提交与评分,AssignmentOverridesController#update,app/controllers/assignment_overrides_controller.rb,293,
action,作业、提交与评分,AssignmentOverridesController#destroy,app/controllers/assignment_overrides_controller.rb,316,
action,作业、提交与评分,AssignmentOverridesController#batch_retrieve,app/controllers/assignment_overrides_controller.rb,341,
action,作业、提交与评分,AssignmentOverridesController#batch_create,app/controllers/assignment_overrides_controller.rb,403,
action,作业、提交与评分,AssignmentOverridesController#batch_update,app/controllers/assignment_overrides_controller.rb,439,
action,作业、提交与评分,AssignmentOverridesController#require_group,app/controllers/assignment_overrides_controller.rb,445,
action,作业、提交与评分,AssignmentOverridesController#require_section,app/controllers/assignment_overrides_controller.rb,450,
action,作业、提交与评分,AssignmentOverridesController#require_course,app/controllers/assignment_overrides_controller.rb,455,
action,作业、提交与评分,AssignmentOverridesController#require_assignment,app/controllers/assignment_overrides_controller.rb,463,
action,作业、提交与评分,AssignmentOverridesController#require_assignment_edit,app/controllers/assignment_overrides_controller.rb,467,
action,作业、提交与评分,AssignmentOverridesController#require_all_assignments_edit,app/controllers/assignment_overrides_controller.rb,471,
action,作业、提交与评分,AssignmentOverridesController#require_override,app/controllers/assignment_overrides_controller.rb,475,
action,作业、提交与评分,AssignmentOverridesController#bad_request,app/controllers/assignment_overrides_controller.rb,480,
action,作业、提交与评分,AssignmentOverridesController#batch_edit,app/controllers/assignment_overrides_controller.rb,484,
action,测验与题库,AssessmentQuestionBanksController#index,app/controllers/assessment_question_banks_controller.rb,252,
action,测验与题库,AssessmentQuestionBanksController#show,app/controllers/assessment_question_banks_controller.rb,273,
action,测验与题库,AssessmentQuestionBanksController#questions,app/controllers/assessment_question_banks_controller.rb,294,
action,测验与题库,AssessmentQuestionBanksController#parse_includes,app/controllers/assessment_question_banks_controller.rb,317,
action,测验与题库,AssessmentQuestionBanksController#require_context,app/controllers/assessment_question_banks_controller.rb,321,
action,测验与题库,AssessmentQuestionBanksController#require_bank,app/controllers/assessment_question_banks_controller.rb,341,
action,讨论、公告与协作,EportfolioCategoriesController#index,app/controllers/eportfolio_categories_controller.rb,26,
action,讨论、公告与协作,EportfolioCategoriesController#create,app/controllers/eportfolio_categories_controller.rb,36,
action,讨论、公告与协作,EportfolioCategoriesController#update,app/controllers/eportfolio_categories_controller.rb,51,
action,讨论、公告与协作,EportfolioCategoriesController#show,app/controllers/eportfolio_categories_controller.rb,65,
action,讨论、公告与协作,EportfolioCategoriesController#destroy,app/controllers/eportfolio_categories_controller.rb,104,
action,讨论、公告与协作,EportfolioCategoriesController#pages,app/controllers/eportfolio_categories_controller.rb,117,
action,讨论、公告与协作,EportfolioCategoriesController#eportfolio_category_params,app/controllers/eportfolio_categories_controller.rb,138,
action,讨论、公告与协作,EportfolioCategoriesController#get_eportfolio,app/controllers/eportfolio_categories_controller.rb,142,
action,作业、提交与评分,GradebookSettingsController#update,app/controllers/gradebook_settings_controller.rb,25,
action,作业、提交与评分,GradebookSettingsController#gradebook_settings_params,app/controllers/gradebook_settings_controller.rb,37,
action,作业、提交与评分,GradebookSettingsController#valid_colors,app/controllers/gradebook_settings_controller.rb,81,
action,作业、提交与评分,GradebookSettingsController#nilify_strings,app/controllers/gradebook_settings_controller.rb,85,
action,作业、提交与评分,GradebookSettingsController#authorize,app/controllers/gradebook_settings_controller.rb,100,
action,作业、提交与评分,GradebookSettingsController#updated_settings,app/controllers/gradebook_settings_controller.rb,104,
action,作业、提交与评分,GradebookSettingsController#deep_merge_gradebook_settings,app/controllers/gradebook_settings_controller.rb,113,
action,分析、审计与运维,JobsController#require_manage_jobs,app/controllers/jobs_controller.rb,27,
action,分析、审计与运维,JobsController#require_view_jobs,app/controllers/jobs_controller.rb,31,
action,分析、审计与运维,JobsController#index,app/controllers/jobs_controller.rb,35,
action,分析、审计与运维,JobsController#show,app/controllers/jobs_controller.rb,61,
action,分析、审计与运维,JobsController#batch_update,app/controllers/jobs_controller.rb,70,
action,分析、审计与运维,JobsController#jobs,app/controllers/jobs_controller.rb,88,
action,分析、审计与运维,JobsController#set_navigation,app/controllers/jobs_controller.rb,112,
action,其他,BlackoutDatesController#index,app/controllers/blackout_dates_controller.rb,71,
action,其他,BlackoutDatesController#show,app/controllers/blackout_dates_controller.rb,83,
action,其他,BlackoutDatesController#new,app/controllers/blackout_dates_controller.rb,94,
action,其他,BlackoutDatesController#create,app/controllers/blackout_dates_controller.rb,113,
action,其他,BlackoutDatesController#update,app/controllers/blackout_dates_controller.rb,136,
action,其他,BlackoutDatesController#destroy,app/controllers/blackout_dates_controller.rb,151,
action,其他,BlackoutDatesController#bulk_update,app/controllers/blackout_dates_controller.rb,169,
action,其他,BlackoutDatesController#load_blackout_date,app/controllers/blackout_dates_controller.rb,196,
action,其他,BlackoutDatesController#blackout_date_params,app/controllers/blackout_dates_controller.rb,200,
action,作业、提交与评分,PeerReviewsApiController#index,app/controllers/peer_reviews_api_controller.rb,89,
action,作业、提交与评分,PeerReviewsApiController#create,app/controllers/peer_reviews_api_controller.rb,111,
action,作业、提交与评分,PeerReviewsApiController#destroy,app/controllers/peer_reviews_api_controller.rb,130,
action,作业、提交与评分,PeerReviewsApiController#allocate,app/controllers/peer_reviews_api_controller.rb,149,
action,作业、提交与评分,PeerReviewsApiController#require_assignment,app/controllers/peer_reviews_api_controller.rb,179,
action,作业、提交与评分,PeerReviewsApiController#peer_review_assets,app/controllers/peer_reviews_api_controller.rb,184,
action,其他,ApplicationController#instance_id,app/controllers/application_controller.rb,101,
action,其他,ApplicationController#region,app/controllers/application_controller.rb,105,
action,其他,ApplicationController#test_cluster_name,app/controllers/application_controller.rb,109,
action,其他,ApplicationController#test_cluster?,app/controllers/application_controller.rb,113,
action,其他,ApplicationController#google_drive_timeout,app/controllers/application_controller.rb,117,
action,其他,ApplicationController#batch_jobs_in_actions,app/controllers/application_controller.rb,123,
action,其他,ApplicationController#flamegraph_requested_and_permitted?,app/controllers/application_controller.rb,131,
action,其他,ApplicationController#enable_n_plus_one_detection?,app/controllers/application_controller.rb,139,
action,其他,ApplicationController#n_plus_one_detection,app/controllers/application_controller.rb,150,
action,其他,ApplicationController#generate_flamegraph,app/controllers/application_controller.rb,168,
action,其他,ApplicationController#supported_timezones,app/controllers/application_controller.rb,177,
action,其他,ApplicationController#clear_js_env,app/controllers/application_controller.rb,190,
action,其他,ApplicationController#page_has_instui_topnav,app/controllers/application_controller.rb,194,
action,其他,ApplicationController#set_normalized_route,app/controllers/application_controller.rb,202,
action,其他,ApplicationController#set_sentry_trace,app/controllers/application_controller.rb,212,
action,其他,ApplicationController#js_env,app/controllers/application_controller.rb,239,
action,其他,ApplicationController#show_career_switch?,app/controllers/application_controller.rb,499,
action,其他,ApplicationController#group_information,app/controllers/application_controller.rb,507,
action,其他,ApplicationController#cached_js_env_account_features,app/controllers/application_controller.rb,626,
action,其他,ApplicationController#js_env_root_account_settings,app/controllers/application_controller.rb,650,
action,其他,ApplicationController#cached_js_env_root_account_settings,app/controllers/application_controller.rb,666,
action,其他,ApplicationController#add_to_js_env,app/controllers/application_controller.rb,683,
action,其他,ApplicationController#render_js_env,app/controllers/application_controller.rb,693,
action,其他,ApplicationController#effective_account_attribute,app/controllers/application_controller.rb,700,
