evidence_id,type,domain,component_or_name,claim,path,line,snippet_or_detail
MDL-E0497,capability,权限模型,quizaccess/seb:manage_seb_allowspellchecking,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,217,
MDL-E0498,capability,权限模型,quizaccess/seb:manage_seb_activateurlfiltering,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,225,
MDL-E0499,capability,权限模型,quizaccess/seb:manage_seb_filterembeddedcontent,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,233,
MDL-E0500,capability,权限模型,quizaccess/seb:manage_seb_expressionsallowed,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,241,
MDL-E0501,capability,权限模型,quizaccess/seb:manage_seb_regexallowed,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,249,
MDL-E0502,capability,权限模型,quizaccess/seb:manage_seb_expressionsblocked,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,257,
MDL-E0503,capability,权限模型,quizaccess/seb:manage_seb_regexblocked,权限点由 access.php 注册,public/mod/quiz/accessrule/seb/db/access.php,265,
MDL-E0504,capability,权限模型,quiz/grading:viewstudentnames,权限点由 access.php 注册,public/mod/quiz/report/grading/db/access.php,29,
MDL-E0505,capability,权限模型,quiz/grading:viewidnumber,权限点由 access.php 注册,public/mod/quiz/report/grading/db/access.php,42,
MDL-E0506,capability,权限模型,quiz/statistics:view,权限点由 access.php 注册,public/mod/quiz/report/statistics/db/access.php,28,
MDL-E0507,capability,权限模型,mod/label:addinstance,权限点由 access.php 注册,public/mod/label/db/access.php,29,
MDL-E0508,capability,权限模型,mod/label:view,权限点由 access.php 注册,public/mod/label/db/access.php,41,
MDL-E0509,capability,权限模型,mod/folder:addinstance,权限点由 access.php 注册,public/mod/folder/db/access.php,29,
MDL-E0510,capability,权限模型,mod/folder:view,权限点由 access.php 注册,public/mod/folder/db/access.php,41,
MDL-E0511,capability,权限模型,mod/folder:portfolioexport,权限点由 access.php 注册,public/mod/folder/db/access.php,51,
MDL-E0512,capability,权限模型,mod/folder:managefiles,权限点由 access.php 注册,public/mod/folder/db/access.php,62,
MDL-E0513,capability,权限模型,mod/subsection:addinstance,权限点由 access.php 注册,public/mod/subsection/db/access.php,30,
MDL-E0514,capability,权限模型,mod/imscp:view,权限点由 access.php 注册,public/mod/imscp/db/access.php,28,
MDL-E0515,capability,权限模型,mod/imscp:addinstance,权限点由 access.php 注册,public/mod/imscp/db/access.php,37,
MDL-E0516,capability,权限模型,mod/imscp:portfolioexport,权限点由 access.php 注册,public/mod/imscp/db/access.php,50,
MDL-E0517,capability,权限模型,mod/page:view,权限点由 access.php 注册,public/mod/page/db/access.php,28,
MDL-E0518,capability,权限模型,mod/page:addinstance,权限点由 access.php 注册,public/mod/page/db/access.php,37,
MDL-E0519,capability,权限模型,mod/page:portfolioexport,权限点由 access.php 注册,public/mod/page/db/access.php,51,
MDL-E0520,capability,权限模型,mod/workshop:view,权限点由 access.php 注册,public/mod/workshop/db/access.php,31,
MDL-E0521,capability,权限模型,mod/workshop:addinstance,权限点由 access.php 注册,public/mod/workshop/db/access.php,44,
MDL-E0522,capability,权限模型,mod/workshop:switchphase,权限点由 access.php 注册,public/mod/workshop/db/access.php,58,
MDL-E0523,capability,权限模型,mod/workshop:editdimensions,权限点由 access.php 注册,public/mod/workshop/db/access.php,69,
MDL-E0524,capability,权限模型,mod/workshop:submit,权限点由 access.php 注册,public/mod/workshop/db/access.php,81,
MDL-E0525,capability,权限模型,mod/workshop:peerassess,权限点由 access.php 注册,public/mod/workshop/db/access.php,92,
MDL-E0526,capability,权限模型,mod/workshop:manageexamples,权限点由 access.php 注册,public/mod/workshop/db/access.php,103,
MDL-E0527,capability,权限模型,mod/workshop:allocate,权限点由 access.php 注册,public/mod/workshop/db/access.php,114,
MDL-E0528,capability,权限模型,mod/workshop:publishsubmissions,权限点由 access.php 注册,public/mod/workshop/db/access.php,125,
MDL-E0529,capability,权限模型,mod/workshop:viewauthornames,权限点由 access.php 注册,public/mod/workshop/db/access.php,137,
MDL-E0530,capability,权限模型,mod/workshop:viewreviewernames,权限点由 access.php 注册,public/mod/workshop/db/access.php,149,
MDL-E0531,capability,权限模型,mod/workshop:viewallsubmissions,权限点由 access.php 注册,public/mod/workshop/db/access.php,162,
MDL-E0532,capability,权限模型,mod/workshop:viewpublishedsubmissions,权限点由 access.php 注册,public/mod/workshop/db/access.php,175,
MDL-E0533,capability,权限模型,mod/workshop:viewauthorpublished,权限点由 access.php 注册,public/mod/workshop/db/access.php,187,
MDL-E0534,capability,权限模型,mod/workshop:viewallassessments,权限点由 access.php 注册,public/mod/workshop/db/access.php,203,
MDL-E0535,capability,权限模型,mod/workshop:overridegrades,权限点由 access.php 注册,public/mod/workshop/db/access.php,215,
MDL-E0536,capability,权限模型,mod/workshop:ignoredeadlines,权限点由 access.php 注册,public/mod/workshop/db/access.php,227,
MDL-E0537,capability,权限模型,mod/workshop:deletesubmissions,权限点由 access.php 注册,public/mod/workshop/db/access.php,238,
MDL-E0538,capability,权限模型,mod/workshop:exportsubmissions,权限点由 access.php 注册,public/mod/workshop/db/access.php,250,
MDL-E0539,capability,权限模型,communication/matrix:moderator,权限点由 access.php 注册,public/communication/provider/matrix/db/access.php,30,
MDL-E0540,capability,权限模型,report/stats:view,权限点由 access.php 注册,public/report/stats/db/access.php,29,
MDL-E0541,capability,权限模型,report/participation:view,权限点由 access.php 注册,public/report/participation/db/access.php,29,
MDL-E0542,capability,权限模型,report/performance:view,权限点由 access.php 注册,public/report/performance/db/access.php,28,
MDL-E0543,capability,权限模型,report/log:view,权限点由 access.php 注册,public/report/log/db/access.php,31,
MDL-E0544,capability,权限模型,report/log:viewtoday,权限点由 access.php 注册,public/report/log/db/access.php,44,
MDL-E0545,capability,权限模型,report/outline:view,权限点由 access.php 注册,public/report/outline/db/access.php,29,
MDL-E0546,capability,权限模型,report/outline:viewuserreport,权限点由 access.php 注册,public/report/outline/db/access.php,42,
MDL-E0547,capability,权限模型,report/status:view,权限点由 access.php 注册,public/report/status/db/access.php,29,
MDL-E0548,capability,权限模型,report/completion:view,权限点由 access.php 注册,public/report/completion/db/access.php,30,
MDL-E0549,capability,权限模型,report/courseoverview:view,权限点由 access.php 注册,public/report/courseoverview/db/access.php,29,
MDL-E0550,capability,权限模型,report/questioninstances:view,权限点由 access.php 注册,public/report/questioninstances/db/access.php,29,
MDL-E0551,capability,权限模型,report/security:view,权限点由 access.php 注册,public/report/security/db/access.php,29,
MDL-E0552,capability,权限模型,report/loglive:view,权限点由 access.php 注册,public/report/loglive/db/access.php,31,
MDL-E0553,capability,权限模型,report/progress:view,权限点由 access.php 注册,public/report/progress/db/access.php,29,
MDL-E0554,capability,权限模型,report/usersessions:manageownsessions,权限点由 access.php 注册,public/report/usersessions/db/access.php,30,
MDL-E0555,capability,权限模型,moodle/site:config,权限点由 access.php 注册,public/lib/db/access.php,58,
MDL-E0556,capability,权限模型,moodle/site:configview,权限点由 access.php 注册,public/lib/db/access.php,67,
MDL-E0557,capability,权限模型,moodle/site:readallmessages,权限点由 access.php 注册,public/lib/db/access.php,76,
MDL-E0558,capability,权限模型,moodle/site:manageallmessaging,权限点由 access.php 注册,public/lib/db/access.php,88,
MDL-E0559,capability,权限模型,moodle/site:deleteanymessage,权限点由 access.php 注册,public/lib/db/access.php,99,
MDL-E0560,capability,权限模型,moodle/site:sendmessage,权限点由 access.php 注册,public/lib/db/access.php,110,
MDL-E0561,capability,权限模型,moodle/site:senderrormessage,权限点由 access.php 注册,public/lib/db/access.php,122,
MDL-E0562,capability,权限模型,moodle/site:deleteownmessage,权限点由 access.php 注册,public/lib/db/access.php,131,
MDL-E0563,capability,权限模型,moodle/site:approvecourse,权限点由 access.php 注册,public/lib/db/access.php,140,
MDL-E0564,capability,权限模型,moodle/backup:backupcourse,权限点由 access.php 注册,public/lib/db/access.php,151,
MDL-E0565,capability,权限模型,moodle/backup:backupsection,权限点由 access.php 注册,public/lib/db/access.php,165,
MDL-E0566,capability,权限模型,moodle/backup:backupactivity,权限点由 access.php 注册,public/lib/db/access.php,179,
MDL-E0567,capability,权限模型,moodle/backup:backuptargetimport,权限点由 access.php 注册,public/lib/db/access.php,193,
MDL-E0568,capability,权限模型,moodle/backup:downloadfile,权限点由 access.php 注册,public/lib/db/access.php,207,
MDL-E0569,capability,权限模型,moodle/backup:configure,权限点由 access.php 注册,public/lib/db/access.php,221,
MDL-E0570,capability,权限模型,moodle/backup:userinfo,权限点由 access.php 注册,public/lib/db/access.php,233,
MDL-E0571,capability,权限模型,moodle/backup:anonymise,权限点由 access.php 注册,public/lib/db/access.php,244,
MDL-E0572,capability,权限模型,moodle/restore:restorecourse,权限点由 access.php 注册,public/lib/db/access.php,255,
MDL-E0573,capability,权限模型,moodle/restore:restoresection,权限点由 access.php 注册,public/lib/db/access.php,269,
MDL-E0574,capability,权限模型,moodle/restore:restoreactivity,权限点由 access.php 注册,public/lib/db/access.php,283,
MDL-E0575,capability,权限模型,moodle/restore:viewautomatedfilearea,权限点由 access.php 注册,public/lib/db/access.php,297,
MDL-E0576,capability,权限模型,moodle/restore:restoretargetimport,权限点由 access.php 注册,public/lib/db/access.php,309,
MDL-E0577,capability,权限模型,moodle/restore:uploadfile,权限点由 access.php 注册,public/lib/db/access.php,323,
MDL-E0578,capability,权限模型,moodle/restore:configure,权限点由 access.php 注册,public/lib/db/access.php,337,
MDL-E0579,capability,权限模型,moodle/restore:rolldates,权限点由 access.php 注册,public/lib/db/access.php,349,
MDL-E0580,capability,权限模型,moodle/restore:userinfo,权限点由 access.php 注册,public/lib/db/access.php,359,
MDL-E0581,capability,权限模型,moodle/restore:createuser,权限点由 access.php 注册,public/lib/db/access.php,370,
MDL-E0582,capability,权限模型,moodle/site:manageblocks,权限点由 access.php 注册,public/lib/db/access.php,381,
MDL-E0583,capability,权限模型,moodle/site:accessallgroups,权限点由 access.php 注册,public/lib/db/access.php,393,
MDL-E0584,capability,权限模型,moodle/site:viewanonymousevents,权限点由 access.php 注册,public/lib/db/access.php,403,
MDL-E0585,capability,权限模型,moodle/site:viewfullnames,权限点由 access.php 注册,public/lib/db/access.php,414,
MDL-E0586,capability,权限模型,moodle/site:viewuseridentity,权限点由 access.php 注册,public/lib/db/access.php,428,
MDL-E0587,capability,权限模型,moodle/site:viewreports,权限点由 access.php 注册,public/lib/db/access.php,439,
MDL-E0588,capability,权限模型,moodle/site:trustcontent,权限点由 access.php 注册,public/lib/db/access.php,452,
MDL-E0589,capability,权限模型,moodle/site:uploadusers,权限点由 access.php 注册,public/lib/db/access.php,464,
MDL-E0590,capability,权限模型,moodle/filter:manage,权限点由 access.php 注册,public/lib/db/access.php,476,
MDL-E0591,capability,权限模型,moodle/user:create,权限点由 access.php 注册,public/lib/db/access.php,486,
MDL-E0592,capability,权限模型,moodle/user:delete,权限点由 access.php 注册,public/lib/db/access.php,497,
MDL-E0593,capability,权限模型,moodle/user:update,权限点由 access.php 注册,public/lib/db/access.php,508,
MDL-E0594,capability,权限模型,moodle/user:viewdetails,权限点由 access.php 注册,public/lib/db/access.php,519,
MDL-E0595,capability,权限模型,moodle/user:viewprofilepictures,权限点由 access.php 注册,public/lib/db/access.php,532,
MDL-E0596,capability,权限模型,moodle/user:viewalldetails,权限点由 access.php 注册,public/lib/db/access.php,541,
MDL-E0597,capability,权限模型,moodle/user:viewlastip,权限点由 access.php 注册,public/lib/db/access.php,551,
MDL-E0598,capability,权限模型,moodle/user:viewhiddendetails,权限点由 access.php 注册,public/lib/db/access.php,561,
MDL-E0599,capability,权限模型,moodle/user:loginas,权限点由 access.php 注册,public/lib/db/access.php,574,
MDL-E0600,capability,权限模型,moodle/user:managesyspages,权限点由 access.php 注册,public/lib/db/access.php,586,
MDL-E0601,capability,权限模型,moodle/user:manageblocks,权限点由 access.php 注册,public/lib/db/access.php,598,
MDL-E0602,capability,权限模型,moodle/user:manageownblocks,权限点由 access.php 注册,public/lib/db/access.php,607,
MDL-E0603,capability,权限模型,moodle/user:manageownfiles,权限点由 access.php 注册,public/lib/db/access.php,619,
MDL-E0604,capability,权限模型,moodle/user:ignoreuserquota,权限点由 access.php 注册,public/lib/db/access.php,632,
MDL-E0605,capability,权限模型,moodle/my:configsyspages,权限点由 access.php 注册,public/lib/db/access.php,640,
MDL-E0606,capability,权限模型,moodle/role:assign,权限点由 access.php 注册,public/lib/db/access.php,651,
MDL-E0607,capability,权限模型,moodle/role:review,权限点由 access.php 注册,public/lib/db/access.php,663,
MDL-E0608,capability,权限模型,moodle/role:override,权限点由 access.php 注册,public/lib/db/access.php,677,
MDL-E0609,capability,权限模型,moodle/role:safeoverride,权限点由 access.php 注册,public/lib/db/access.php,690,
MDL-E0610,capability,权限模型,moodle/role:manage,权限点由 access.php 注册,public/lib/db/access.php,701,
MDL-E0611,capability,权限模型,moodle/role:switchroles,权限点由 access.php 注册,public/lib/db/access.php,712,
MDL-E0612,capability,权限模型,moodle/category:manage,权限点由 access.php 注册,public/lib/db/access.php,728,
MDL-E0613,capability,权限模型,moodle/category:viewcourselist,权限点由 access.php 注册,public/lib/db/access.php,740,
MDL-E0614,capability,权限模型,moodle/category:viewhiddencategories,权限点由 access.php 注册,public/lib/db/access.php,750,
MDL-E0615,capability,权限模型,moodle/cohort:manage,权限点由 access.php 注册,public/lib/db/access.php,763,
MDL-E0616,capability,权限模型,moodle/cohort:assign,权限点由 access.php 注册,public/lib/db/access.php,773,
