type,domain,feature_or_name,path_or_url,file,line,permission
backend_endpoint,评审任务,查询/查看,GET /review/secretary/session/{sessionId}/objects,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,42,competition:review:secretary:query
backend_endpoint,评审任务,业务操作,POST /review/secretary/session/{sessionId}/current-object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,49,competition:review:secretary:edit
backend_endpoint,评审任务,业务操作,POST /review/secretary/session/{sessionId}/next-object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,57,competition:review:secretary:edit
backend_endpoint,评审任务,修改/状态变更,POST /review/secretary/session-object/{sessionObjectId}/status,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSecretaryController.java,64,competition:review:secretary:edit
backend_endpoint,其他,业务操作,POST /review/session/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,37,competition:review:session:add
backend_endpoint,其他,业务操作,PUT /review/session/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,45,competition:review:session:edit
backend_endpoint,其他,查询/查看,GET /review/session/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,52,competition:review:session:query
backend_endpoint,其他,查询/查看,GET /review/session/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,58,competition:review:session:list
backend_endpoint,其他,删除/作废,DELETE /review/session/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,67,competition:review:session:remove
backend_endpoint,其他,业务操作,POST /review/session/{sessionId}/current-object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,74,competition:review:session:edit
backend_endpoint,其他,查询/查看,GET /review/session/{sessionId}/current-object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,81,competition:review:session:query
backend_endpoint,其他,业务操作,POST /review/session/object,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,88,competition:review:session:add
backend_endpoint,其他,业务操作,PUT /review/session/object/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,96,competition:review:session:edit
backend_endpoint,其他,删除/作废,DELETE /review/session/object/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,104,competition:review:session:remove
backend_endpoint,其他,查询/查看,GET /review/session/object/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,110,competition:review:session:list
backend_endpoint,现场 operation_log,查询/查看,GET /review/session/event-log/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSessionController.java,118,competition:review:session:list
backend_endpoint,评审材料,查询/查看,GET /review/submission/my-list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,37,competition:review:submission:list
backend_endpoint,评审材料,查询/查看,GET /review/submission/{objectId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,45,competition:review:submission:query
backend_endpoint,评审材料,查询/查看,GET /review/submission/{objectId}/result,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,51,competition:review:submission:query
backend_endpoint,评审材料,业务操作,PUT /review/submission/{objectId}/draft,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,58,competition:review:submission:edit
backend_endpoint,评审材料,业务操作,POST /review/submission/{objectId}/material,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,66,competition:review:submission:edit
backend_endpoint,评审材料,查询/查看,GET /review/submission/{objectId}/materials,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,73,competition:review:submission:query
backend_endpoint,评审材料,删除/作废,DELETE /review/submission/material/{materialId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,81,competition:review:submission:edit
backend_endpoint,评审材料,业务操作,POST /review/submission/{objectId}/submit,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,88,competition:review:submission:submit
backend_endpoint,评审材料,业务操作,POST /review/submission/{objectId}/withdraw-request,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,95,competition:review:submission:withdraw
backend_endpoint,评审材料,业务操作,POST /review/submission/{objectId}/withdraw-approve,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,103,competition:review:submission:approve
backend_endpoint,评审材料,业务操作,POST /review/submission/{objectId}/withdraw-reject,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewSubmissionController.java,111,competition:review:submission:approve
backend_endpoint,文件,业务操作,POST /review/reviewer/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewerProfileController.java,34,competition:review:reviewer:add
backend_endpoint,文件,业务操作,PUT /review/reviewer/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewerProfileController.java,42,competition:review:reviewer:edit
backend_endpoint,文件,查询/查看,GET /review/reviewer/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewerProfileController.java,49,competition:review:reviewer:query
backend_endpoint,文件,查询/查看,GET /review/reviewer/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewerProfileController.java,55,competition:review:reviewer:list
backend_endpoint,文件,删除/作废,DELETE /review/reviewer/{id},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/review/controller/ReviewerProfileController.java,64,competition:review:reviewer:remove
backend_endpoint,内容管理,查询/查看,GET /subassembly/list,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,37,content:subassembly:list
backend_endpoint,内容管理,查询/查看,GET /subassembly/getList,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,47,
backend_endpoint,内容管理,导出、查询/查看,POST /subassembly/export,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,59,content:subassembly:export
backend_endpoint,内容管理,查询/查看,GET /subassembly/{componentId},old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,70,content:subassembly:query
backend_endpoint,内容管理,查询/查看,POST /subassembly/,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,80,content:subassembly:add
backend_endpoint,内容管理,查询/查看,PUT /subassembly/,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,90,content:subassembly:edit
backend_endpoint,内容管理,删除/作废、查询/查看,DELETE /subassembly/{componentIds},old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ComponentLibraryInfoController.java,101,content:subassembly:remove
backend_endpoint,内容管理,查询/查看,GET /bannerInfo/list,old-code/teaching-modules/teaching-content/src/main/java/com/teaching/content/controller/ContentBannerInfoController.java,36,content:bannerInfo:list
